mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf_type,param_n_estimators_clf,param_n_estimators_reg,param_reg_type,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
55.05979506174723,2.7860492709184728,0.060226837793986,0.016995798059979077,gradient_boosting,500,100,ridge,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 100, 'reg_type': 'ridge'}",0.5339164842187775,0.5698953235435043,0.545305688081165,0.5497058319478155,0.015014219245414078,19
53.022855599721275,0.4541258691513729,0.0432438055674235,0.003536637749614972,gradient_boosting,500,100,lasso,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 100, 'reg_type': 'lasso'}",0.5558539408661456,0.5578233484434808,0.535638787454171,0.5497720255879325,0.010025998093643768,13
74.40958730379741,0.9376794030860612,0.5526359875996908,0.15404973261220678,gradient_boosting,500,200,gradient_boosting,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 200, 'reg_type': 'gradient_boosting'}",0.5270661603057119,0.5958146845305673,0.5181022498299415,0.5469943648887402,0.03471460432538476,29
82.31271076202393,0.5484786510573012,0.8313910961151123,0.06352966099081209,gradient_boosting,500,200,random_forest,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 200, 'reg_type': 'random_forest'}",0.5608692651878684,0.603551899544389,0.5571224373352686,0.573847867355842,0.021059547730707697,3
69.19172708193462,1.8497646315642526,0.09908183415730794,0.00796530926003051,gradient_boosting,500,200,ridge,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 200, 'reg_type': 'ridge'}",0.5339164842187775,0.5698953235435043,0.545305688081165,0.5497058319478155,0.015014219245414078,19
74.06422257423401,0.4950056873836364,0.05829064051310221,0.01634317404527472,gradient_boosting,500,200,lasso,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 200, 'reg_type': 'lasso'}",0.5558539408661456,0.5578233484434808,0.535638787454171,0.5497720255879325,0.010025998093643768,13
109.90027697881062,0.8290311590118913,0.9546323617299398,0.007432111983142279,gradient_boosting,500,400,gradient_boosting,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 400, 'reg_type': 'gradient_boosting'}",0.5270660677713149,0.5958150200067143,0.5181029100639205,0.5469946659473166,0.03471459613174856,27
141.0100827217102,5.664860141911737,3.600614547729492,0.2434728750452393,gradient_boosting,500,400,random_forest,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 400, 'reg_type': 'random_forest'}",0.5605449750291757,0.6099262661840571,0.554181704832113,0.5748843153484486,0.02491420666573068,1
81.42665950457256,3.3261823029123465,0.16770617167154947,0.03217362562045723,gradient_boosting,500,400,ridge,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 400, 'reg_type': 'ridge'}",0.5339164842187775,0.5698953235435043,0.545305688081165,0.5497058319478155,0.015014219245414078,19
90.74487559000652,2.0802611263112563,0.17878222465515137,0.011439187166126765,gradient_boosting,500,400,lasso,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 400, 'reg_type': 'lasso'}",0.5558539408661456,0.5578233484434808,0.535638787454171,0.5497720255879325,0.010025998093643768,13
12.058776299158732,0.7865195991489381,0.9729464054107666,0.007316100353664377,svm,150,100,gradient_boosting,"{'clf_type': 'svm', 'n_estimators_clf': 150, 'n_estimators_reg': 100, 'reg_type': 'gradient_boosting'}",0.4882535912848057,0.5134836891946035,0.4784498071830491,0.49339569588748616,0.014757464823122785,142
18.167182048161823,1.1622288835976946,1.8890153566996257,0.46087000271763284,svm,150,100,random_forest,"{'clf_type': 'svm', 'n_estimators_clf': 150, 'n_estimators_reg': 100, 'reg_type': 'random_forest'}",0.5214202108988726,0.521148779824353,0.5142388132479069,0.5189359346570441,0.0033232143933432483,85
0.37171165148417157,0.027653290902166183,0.16790461540222168,0.025569043069037827,svm,150,100,ridge,"{'clf_type': 'svm', 'n_estimators_clf': 150, 'n_estimators_reg': 100, 'reg_type': 'ridge'}",0.49510570435536605,0.4875846443779864,0.5056773713874831,0.4961225733736119,0.007421240220261687,127
0.7812623977661133,0.19977249117835744,0.12516013781229654,0.015737585929897338,svm,150,100,lasso,"{'clf_type': 'svm', 'n_estimators_clf': 150, 'n_estimators_reg': 100, 'reg_type': 'lasso'}",0.5170431610027342,0.4755126692779629,0.49601047076048943,0.4961887670137288,0.01695522098333851,118
28.06150738398234,0.2428229791129364,1.153078317642212,0.025910726068106273,svm,150,200,gradient_boosting,"{'clf_type': 'svm', 'n_estimators_clf': 150, 'n_estimators_reg': 200, 'reg_type': 'gradient_boosting'}",0.48825538044230044,0.5135040053650494,0.4784739331362598,0.49341110631453655,0.014758333737040167,139
37.943310022354126,0.5136268091786094,2.7645212014516196,0.23236997937315484,svm,150,200,random_forest,"{'clf_type': 'svm', 'n_estimators_clf': 150, 'n_estimators_reg': 200, 'reg_type': 'random_forest'}",0.522058485324457,0.5212412203788712,0.5174941206415868,0.5202646087816384,0.001987239944989928,76
0.5892012119293213,0.014979325451937368,0.19625631968180338,0.006651089137021834,svm,150,200,ridge,"{'clf_type': 'svm', 'n_estimators_clf': 150, 'n_estimators_reg': 200, 'reg_type': 'ridge'}",0.49510570435536605,0.4875846443779864,0.5056773713874831,0.4961225733736119,0.007421240220261687,127
0.7609556516011556,0.17651637327958247,0.15111382802327475,0.009454997152132003,svm,150,200,lasso,"{'clf_type': 'svm', 'n_estimators_clf': 150, 'n_estimators_reg': 200, 'reg_type': 'lasso'}",0.5170431610027342,0.4755126692779629,0.49601047076048943,0.4961887670137288,0.01695522098333851,118
